time,gFx,gFy,gFz,wx,wy,wz
2026-07-01T12:04:31.591Z,0.0219,-0.0909,-0.9973,-0.1818,-0.1138,-0.0830
2026-07-01T12:04:31.600Z,0.0345,-0.0944,-1.0123,-0.1310,-0.1275,-0.1016
2026-07-01T12:04:31.612Z,0.0391,-0.1021,-1.0261,-0.0911,-0.2011,-0.1123
2026-07-01T12:04:31.619Z,0.0385,-0.0988,-1.0300,-0.0804,-0.2298,-0.1225
2026-07-01T12:04:31.629Z,0.0377,-0.0956,-1.0252,-0.0920,-0.2175,-0.1446
2026-07-01T12:04:31.640Z,0.0268,-0.0980,-1.0096,-0.1060,-0.1951,-0.1643
2026-07-01T12:04:31.650Z,0.0191,-0.0990,-0.9934,-0.1146,-0.1390,-0.1754
2026-07-01T12:04:31.661Z,0.0119,-0.0994,-0.9756,-0.1047,-0.0749,-0.1736
2026-07-01T12:04:31.670Z,0.0141,-0.1053,-0.9693,-0.0886,-0.0686,-0.1471
2026-07-01T12:04:31.680Z,0.0177,-0.1127,-0.9797,-0.0677,-0.0876,-0.0871
2026-07-01T12:04:31.691Z,0.0140,-0.1165,-0.9986,-0.0563,-0.0886,-0.0323
2026-07-01T12:04:31.700Z,0.0220,-0.1156,-1.0062,-0.0439,-0.0850,0.0071
2026-07-01T12:04:31.711Z,0.0315,-0.1153,-1.0004,-0.0471,-0.0731,0.0271
2026-07-01T12:04:31.721Z,0.0302,-0.1057,-0.9882,-0.0689,-0.0493,0.0421
2026-07-01T12:04:31.730Z,0.0262,-0.1053,-0.9854,-0.0939,-0.0296,0.0390
2026-07-01T12:04:31.741Z,0.0298,-0.1082,-0.9819,-0.1030,-0.0190,0.0391
2026-07-01T12:04:31.750Z,0.0465,-0.0999,-0.9848,-0.1029,-0.0403,0.0398
2026-07-01T12:04:31.762Z,0.0526,-0.0969,-0.9957,-0.0940,-0.0435,0.0201
2026-07-01T12:04:31.772Z,0.0422,-0.0910,-1.0135,-0.0666,-0.0660,-0.0230
2026-07-01T12:04:31.780Z,0.0232,-0.0858,-1.0286,-0.0343,-0.1146,-0.0695
2026-07-01T12:04:31.791Z,0.0037,-0.0874,-1.0326,-0.0036,-0.1322,-0.1154
2026-07-01T12:04:31.800Z,-0.0024,-0.0893,-1.0247,0.0205,-0.0968,-0.1548
2026-07-01T12:04:31.812Z,0.0038,-0.0938,-1.0096,0.0384,-0.0486,-0.1611
2026-07-01T12:04:31.820Z,0.0038,-0.0938,-1.0096,0.0330,-0.0018,-0.1219
2026-07-01T12:04:31.831Z,0.0395,-0.1077,-0.9742,0.0134,0.0295,-0.0650
2026-07-01T12:04:31.844Z,0.0556,-0.1055,-0.9574,-0.0102,0.0513,-0.0138
2026-07-01T12:04:31.850Z,0.0556,-0.1055,-0.9574,-0.0369,0.0195,0.0403
2026-07-01T12:04:31.860Z,0.0592,-0.1099,-0.9771,-0.0629,-0.0314,0.0854
2026-07-01T12:04:31.870Z,0.0592,-0.1099,-0.9771,-0.1053,-0.0428,0.1224
2026-07-01T12:04:31.880Z,0.0192,-0.1047,-0.9936,-0.1524,-0.0487,0.1235
2026-07-01T12:04:31.892Z,-0.0058,-0.1016,-1.0036,-0.1754,-0.0700,0.0882
2026-07-01T12:04:31.900Z,-0.0058,-0.1016,-1.0036,-0.1585,-0.0799,0.0241
2026-07-01T12:04:31.911Z,-0.0045,-0.0752,-1.0153,-0.1122,-0.0610,-0.0503
2026-07-01T12:04:31.920Z,-0.0045,-0.0752,-1.0153,-0.0555,-0.0302,-0.0986
2026-07-01T12:04:31.931Z,0.0083,-0.0711,-1.0021,0.0023,0.0407,-0.1028
2026-07-01T12:04:31.942Z,0.0225,-0.0801,-1.0031,0.0610,0.0750,-0.0683
2026-07-01T12:04:31.950Z,0.0225,-0.0801,-1.0031,0.1061,0.0959,-0.0216
2026-07-01T12:04:31.962Z,0.0574,-0.0850,-1.0017,0.1095,0.0687,0.0538
2026-07-01T12:04:31.971Z,0.0574,-0.0850,-1.0017,0.0655,0.0235,0.1130
2026-07-01T12:04:31.982Z,0.0453,-0.0892,-0.9954,-0.0099,0.0268,0.1335
2026-07-01T12:04:31.990Z,0.0453,-0.0892,-0.9954,-0.0868,0.0183,0.1197
2026-07-01T12:04:32.001Z,0.0276,-0.0805,-0.9893,-0.1227,0.0047,0.0572
2026-07-01T12:04:32.012Z,-0.0120,-0.0674,-1.0113,-0.1010,0.0009,-0.0230
2026-07-01T12:04:32.021Z,-0.0120,-0.0674,-1.0113,-0.0382,-0.0042,-0.1066
2026-07-01T12:04:32.031Z,-0.0182,-0.0613,-1.0187,0.0323,0.0009,-0.1637
2026-07-01T12:04:32.040Z,-0.0182,-0.0613,-1.0187,0.0792,-0.0332,-0.1599
2026-07-01T12:04:32.051Z,0.0022,-0.0686,-1.0115,0.0843,-0.0667,-0.1301
2026-07-01T12:04:32.062Z,0.0551,-0.0894,-0.9914,0.0287,-0.0802,-0.0608
2026-07-01T12:04:32.072Z,0.0551,-0.0894,-0.9914,-0.0476,-0.0524,0.0274
2026-07-01T12:04:32.079Z,0.0664,-0.1022,-0.9827,-0.0476,-0.0524,0.0274
2026-07-01T12:04:32.092Z,0.0282,-0.1215,-1.0206,-0.0856,-0.0455,0.1420
2026-07-01T12:04:32.101Z,0.0282,-0.1215,-1.0206,-0.0245,-0.0593,0.1191
2026-07-01T12:04:32.109Z,0.0129,-0.1055,-1.0398,-0.0245,-0.0593,0.1191
2026-07-01T12:04:32.122Z,0.0027,-0.0886,-1.0362,0.0968,-0.0178,-0.0256
2026-07-01T12:04:32.132Z,-0.0079,-0.0839,-0.9977,0.1138,0.0134,-0.0743
2026-07-01T12:04:32.139Z,-0.0079,-0.0839,-0.9977,0.1138,0.0134,-0.0743
2026-07-01T12:04:32.150Z,0.0007,-0.0860,-0.9795,0.1051,0.0160,-0.0896
2026-07-01T12:04:32.160Z,0.0172,-0.0921,-0.9738,0.0202,-0.0749,-0.0344
2026-07-01T12:04:32.170Z,0.0257,-0.0981,-0.9700,0.0202,-0.0749,-0.0344
2026-07-01T12:04:32.180Z,0.0430,-0.1050,-0.9639,-0.0389,-0.0737,0.0243
2026-07-01T12:04:32.190Z,0.0601,-0.1126,-0.9618,-0.0788,-0.0188,0.0831
2026-07-01T12:04:32.200Z,0.0577,-0.1124,-0.9718,-0.0817,0.0296,0.1361
2026-07-01T12:04:32.210Z,0.0277,-0.1096,-0.9910,-0.0486,0.0476,0.1496
2026-07-01T12:04:32.220Z,-0.0046,-0.1010,-1.0098,0.0027,0.0557,0.1238
2026-07-01T12:04:32.230Z,-0.0144,-0.0886,-1.0087,0.0521,0.0693,0.0610
2026-07-01T12:04:32.240Z,-0.0162,-0.0775,-0.9998,0.0735,0.0652,0.0002
2026-07-01T12:04:32.250Z,-0.0061,-0.0785,-0.9906,0.0621,0.0349,-0.0316
2026-07-01T12:04:32.260Z,0.0048,-0.0854,-0.9915,0.0329,0.0019,-0.0133
2026-07-01T12:04:32.272Z,0.0266,-0.0892,-0.9946,-0.0605,-0.0153,0.0645
2026-07-01T12:04:32.280Z,0.0372,-0.0924,-0.9976,-0.0605,-0.0153,0.0645
2026-07-01T12:04:32.290Z,0.0337,-0.0944,-1.0063,-0.0845,-0.0232,0.0949
2026-07-01T12:04:32.300Z,0.0140,-0.0836,-1.0220,-0.0681,-0.0291,0.0892
2026-07-01T12:04:32.310Z,-0.0019,-0.0734,-1.0256,-0.0233,-0.0033,0.0431
2026-07-01T12:04:32.321Z,-0.0089,-0.0666,-1.0235,0.0805,-0.0123,-0.0702
2026-07-01T12:04:32.330Z,-0.0180,-0.0664,-1.0170,0.0805,-0.0123,-0.0702
2026-07-01T12:04:32.340Z,-0.0111,-0.0713,-1.0013,0.0955,-0.0166,-0.0877
2026-07-01T12:04:32.350Z,0.0064,-0.0837,-0.9886,0.0774,-0.0451,-0.0654
2026-07-01T12:04:32.360Z,0.0202,-0.0939,-0.9668,0.0284,-0.0295,-0.0232
2026-07-01T12:04:32.372Z,0.0319,-0.0933,-0.9593,-0.0462,0.0518,0.0219
2026-07-01T12:04:32.380Z,0.0265,-0.0931,-0.9684,-0.0462,0.0518,0.0219
2026-07-01T12:04:32.390Z,0.0262,-0.0918,-0.9809,-0.0442,0.0699,0.0367
2026-07-01T12:04:32.400Z,0.0234,-0.0930,-0.9944,-0.0196,0.0790,0.0409
2026-07-01T12:04:32.410Z,0.0285,-0.0944,-1.0043,0.0095,0.0653,0.0408
2026-07-01T12:04:32.420Z,0.0298,-0.0955,-1.0001,0.0228,0.0649,0.0331
2026-07-01T12:04:32.430Z,0.0217,-0.0934,-0.9932,0.0064,0.0337,0.0108
2026-07-01T12:04:32.439Z,0.0057,-0.0899,-0.9884,-0.0274,-0.0204,-0.0264
2026-07-01T12:04:32.450Z,0.0002,-0.0888,-0.9915,-0.0666,-0.0712,-0.0654
2026-07-01T12:04:32.459Z,0.0116,-0.0874,-1.0022,-0.0831,-0.0973,-0.0821
2026-07-01T12:04:32.470Z,0.0225,-0.0929,-1.0153,-0.0769,-0.0922,-0.0738
2026-07-01T12:04:32.480Z,0.0322,-0.0992,-1.0281,-0.0327,-0.0668,-0.0458
2026-07-01T12:04:32.490Z,0.0442,-0.1026,-1.0279,0.0187,-0.0388,0.0091
2026-07-01T12:04:32.500Z,0.0471,-0.1109,-1.0201,0.0561,-0.0022,0.0653
2026-07-01T12:04:32.510Z,0.0333,-0.1140,-1.0124,0.0832,0.0500,0.1036
2026-07-01T12:04:32.519Z,0.0098,-0.1072,-1.0109,0.1046,0.0573,0.1071
2026-07-01T12:04:32.530Z,-0.0060,-0.0923,-1.0045,0.1162,0.0266,0.0812
2026-07-01T12:04:32.540Z,-0.0093,-0.0827,-0.9914,0.0952,-0.0004,0.0354
2026-07-01T12:04:32.550Z,-0.0033,-0.0761,-0.9738,0.0364,-0.0224,-0.0077
2026-07-01T12:04:32.560Z,0.0086,-0.0784,-0.9582,-0.0435,-0.0315,-0.0237
2026-07-01T12:04:32.570Z,0.0206,-0.0871,-0.9549,-0.1080,-0.0398,-0.0143
2026-07-01T12:04:32.580Z,0.0286,-0.0960,-0.9681,-0.1155,-0.0003,0.0145
2026-07-01T12:04:32.590Z,0.0332,-0.0955,-0.9930,-0.0597,0.0637,0.0466
2026-07-01T12:04:32.600Z,0.0264,-0.0958,-1.0161,0.0340,0.0909,0.0649
2026-07-01T12:04:32.610Z,0.0159,-0.0916,-1.0236,0.1097,0.0789,0.0663
2026-07-01T12:04:32.620Z,0.0106,-0.0863,-1.0138,0.1300,0.0370,0.0519
2026-07-01T12:04:32.630Z,0.0100,-0.0880,-0.9891,0.0844,0.0222,0.0283
2026-07-01T12:04:32.640Z,0.0090,-0.0867,-0.9708,-0.0052,0.0150,0.0060
2026-07-01T12:04:32.650Z,0.0019,-0.0878,-0.9706,-0.0869,-0.0266,-0.0128
2026-07-01T12:04:32.659Z,0.0020,-0.0868,-0.9905,-0.1283,-0.0772,-0.0358
2026-07-01T12:04:32.670Z,0.0034,-0.0796,-1.0085,-0.1179,-0.0494,-0.0574
2026-07-01T12:04:32.680Z,0.0171,-0.0788,-1.0236,-0.0621,0.0013,-0.0496
2026-07-01T12:04:32.690Z,0.0346,-0.0914,-1.0285,0.0066,0.0276,0.0056
2026-07-01T12:04:32.703Z,0.0434,-0.1048,-1.0253,0.1091,0.0807,0.1162
2026-07-01T12:04:32.710Z,0.0338,-0.1098,-1.0153,0.1091,0.0807,0.1162
2026-07-01T12:04:32.720Z,0.0161,-0.1018,-1.0061,0.1199,0.0714,0.1161
2026-07-01T12:04:32.730Z,0.0033,-0.0929,-0.9945,0.1003,0.0209,0.0824
2026-07-01T12:04:32.740Z,-0.0027,-0.0817,-0.9812,0.0390,-0.0188,0.0186
2026-07-01T12:04:32.751Z,-0.0031,-0.0798,-0.9730,-0.0425,-0.0594,-0.0406
2026-07-01T12:04:32.760Z,0.0046,-0.0835,-0.9680,-0.1097,-0.0623,-0.0771
2026-07-01T12:04:32.770Z,0.0185,-0.0876,-0.9748,-0.1292,-0.0102,-0.0815
2026-07-01T12:04:32.780Z,0.0289,-0.0976,-0.9881,-0.0898,0.0578,-0.0481
2026-07-01T12:04:32.790Z,0.0363,-0.1024,-1.0032,-0.0110,0.0865,0.0146
2026-07-01T12:04:32.803Z,0.0435,-0.1055,-1.0098,0.0677,0.0953,0.0831
2026-07-01T12:04:32.810Z,0.0392,-0.1058,-1.0076,0.0953,0.0673,0.1269
2026-07-01T12:04:32.820Z,0.0330,-0.1019,-0.9991,0.0722,0.0244,0.1349
2026-07-01T12:04:32.830Z,0.0064,-0.0900,-0.9896,0.0187,0.0017,0.0927
2026-07-01T12:04:32.840Z,-0.0217,-0.0799,-0.9913,-0.0327,0.0187,0.0095
2026-07-01T12:04:32.852Z,-0.0218,-0.0725,-1.0004,-0.0401,0.0395,-0.0721
2026-07-01T12:04:32.860Z,-0.0090,-0.0709,-1.0110,-0.0152,0.0308,-0.1055
2026-07-01T12:04:32.871Z,0.0060,-0.0804,-1.0161,0.0206,0.0292,-0.1045
2026-07-01T12:04:32.880Z,0.0173,-0.0909,-1.0092,0.0493,0.0094,-0.0560
2026-07-01T12:04:32.890Z,0.0401,-0.0952,-0.9924,0.0479,0.0177,0.0036
2026-07-01T12:04:32.900Z,0.0502,-0.1006,-0.9845,0.0248,0.0351,0.0538
2026-07-01T12:04:32.910Z,0.0353,-0.1003,-0.9844,-0.0131,0.0318,0.0776
2026-07-01T12:04:32.920Z,0.0225,-0.0949,-0.9926,-0.0417,-0.0037,0.0735
2026-07-01T12:04:32.930Z,0.0146,-0.0913,-1.0007,-0.0510,-0.0236,0.0417
2026-07-01T12:04:32.939Z,0.0142,-0.0860,-0.9987,-0.0471,0.0025,0.0028
2026-07-01T12:04:32.952Z,0.0108,-0.0883,-0.9950,-0.0262,0.0442,-0.0254
2026-07-01T12:04:32.960Z,0.0146,-0.0953,-0.9905,-0.0028,0.0846,-0.0279
2026-07-01T12:04:32.970Z,0.0190,-0.0988,-0.9888,0.0158,0.0967,-0.0177
2026-07-01T12:04:32.980Z,0.0222,-0.1012,-0.9823,0.0207,0.0801,-0.0020
2026-07-01T12:04:32.990Z,0.0299,-0.0967,-0.9820,0.0085,0.0293,0.0126
2026-07-01T12:04:33.000Z,0.0296,-0.0945,-0.9877,-0.0236,-0.0016,0.0225
2026-07-01T12:04:33.010Z,0.0342,-0.0960,-0.9947,-0.0537,-0.0103,0.0321
2026-07-01T12:04:33.020Z,0.0360,-0.0969,-1.0085,-0.0567,0.0089,0.0347
2026-07-01T12:04:33.029Z,0.0248,-0.0979,-1.0254,-0.0246,0.0295,0.0348
2026-07-01T12:04:33.040Z,0.0246,-0.0941,-1.0305,0.0261,0.0418,0.0314
2026-07-01T12:04:33.051Z,0.0281,-0.0925,-1.0254,0.0649,0.0442,0.0333
2026-07-01T12:04:33.060Z,0.0277,-0.0972,-1.0137,0.0696,0.0213,0.0438
2026-07-01T12:04:33.069Z,0.0282,-0.0974,-0.9935,0.0378,0.0040,0.0413
2026-07-01T12:04:33.081Z,0.0255,-0.0931,-0.9768,-0.0092,0.0069,0.0390
2026-07-01T12:04:33.090Z,0.0258,-0.0922,-0.9775,-0.0431,-0.0021,0.0433
2026-07-01T12:04:33.101Z,0.0189,-0.0934,-0.9976,-0.0411,-0.0440,0.0455
2026-07-01T12:04:33.110Z,0.0191,-0.0925,-1.0187,-0.0097,-0.0661,0.0452
2026-07-01T12:04:33.119Z,0.0216,-0.0861,-1.0191,0.0281,-0.0245,0.0359
2026-07-01T12:04:33.131Z,0.0149,-0.0857,-1.0119,0.0589,0.0307,0.0155
2026-07-01T12:04:33.140Z,0.0100,-0.0878,-0.9999,0.0780,0.0704,0.0005
2026-07-01T12:04:33.150Z,0.0106,-0.0882,-0.9891,0.0858,0.0971,-0.0147
2026-07-01T12:04:33.160Z,0.0134,-0.0898,-0.9820,0.0779,0.0868,-0.0247
2026-07-01T12:04:33.170Z,0.0155,-0.0908,-0.9758,0.0563,0.0460,-0.0258
2026-07-01T12:04:33.181Z,0.0231,-0.0891,-0.9759,0.0117,0.0052,-0.0211
2026-07-01T12:04:33.190Z,0.0324,-0.0895,-0.9808,-0.0416,-0.0301,-0.0173
2026-07-01T12:04:33.200Z,0.0371,-0.0893,-0.9805,-0.0941,-0.0402,-0.0164
2026-07-01T12:04:33.210Z,0.0403,-0.0924,-0.9889,-0.1186,-0.0149,-0.0091
2026-07-01T12:04:33.220Z,0.0387,-0.0964,-1.0043,-0.0965,0.0148,0.0053
2026-07-01T12:04:33.231Z,0.0275,-0.0955,-1.0215,-0.0361,0.0368,0.0058
2026-07-01T12:04:33.240Z,0.0197,-0.0928,-1.0237,0.0340,0.0385,0.0077
2026-07-01T12:04:33.250Z,0.0190,-0.0954,-1.0153,0.0836,0.0311,0.0136
2026-07-01T12:04:33.260Z,0.0220,-0.0949,-0.9970,0.0798,0.0352,0.0112
2026-07-01T12:04:33.270Z,0.0252,-0.0970,-0.9826,0.0422,0.0208,0.0127
2026-07-01T12:04:33.280Z,0.0241,-0.1002,-0.9796,-0.0092,-0.0013,0.0125
2026-07-01T12:04:33.290Z,0.0249,-0.0959,-0.9865,-0.0532,-0.0190,0.0149
2026-07-01T12:04:33.300Z,0.0270,-0.0966,-0.9983,-0.0665,-0.0013,0.0079
2026-07-01T12:04:33.310Z,0.0308,-0.0972,-1.0028,-0.0500,0.0335,0.0131
2026-07-01T12:04:33.320Z,0.0342,-0.1029,-1.0096,-0.0100,0.0359,0.0372
2026-07-01T12:04:33.330Z,0.0297,-0.1072,-1.0091,0.0286,0.0473,0.0517
2026-07-01T12:04:33.340Z,0.0249,-0.0999,-0.9925,0.0423,0.0599,0.0504
2026-07-01T12:04:33.350Z,0.0161,-0.0932,-0.9808,0.0233,0.0525,0.0285
2026-07-01T12:04:33.360Z,0.0109,-0.0852,-0.9693,-0.0164,0.0191,0.0083
2026-07-01T12:04:33.370Z,0.0149,-0.0824,-0.9771,-0.0664,-0.0042,-0.0099
2026-07-01T12:04:33.381Z,0.0145,-0.0829,-0.9873,-0.0869,0.0011,-0.0289
2026-07-01T12:04:33.390Z,0.0231,-0.0802,-1.0015,-0.0704,0.0177,-0.0444
2026-07-01T12:04:33.400Z,0.0238,-0.0787,-1.0139,-0.0295,0.0287,-0.0424
2026-07-01T12:04:33.410Z,0.0303,-0.0877,-1.0215,0.0197,0.0196,-0.0259
2026-07-01T12:04:33.420Z,0.0252,-0.0935,-1.0181,0.0560,0.0264,-0.0137
2026-07-01T12:04:33.430Z,0.0247,-0.0895,-1.0035,0.0639,0.0328,-0.0041
2026-07-01T12:04:33.440Z,0.0296,-0.0896,-0.9892,0.0387,0.0223,-0.0024
2026-07-01T12:04:33.450Z,0.0251,-0.0958,-0.9836,-0.0064,0.0079,-0.0090
2026-07-01T12:04:33.460Z,0.0281,-0.0962,-0.9806,-0.0520,-0.0050,-0.0073
2026-07-01T12:04:33.470Z,0.0340,-0.0975,-0.9860,-0.0746,0.0022,-0.0043
2026-07-01T12:04:33.481Z,0.0333,-0.0977,-0.9983,-0.0566,0.0255,-0.0031
2026-07-01T12:04:33.489Z,0.0361,-0.0985,-1.0113,-0.0155,0.0526,0.0073
2026-07-01T12:04:33.499Z,0.0365,-0.0978,-1.0168,0.0344,0.0527,0.0276
2026-07-01T12:04:33.511Z,0.0331,-0.0950,-1.0141,0.0641,0.0434,0.0355
2026-07-01T12:04:33.520Z,0.0376,-0.0938,-1.0014,0.0647,0.0365,0.0363
2026-07-01T12:04:33.531Z,0.0446,-0.0884,-0.9861,0.0336,0.0394,0.0275
2026-07-01T12:04:33.540Z,0.0332,-0.0929,-0.9866,-0.0013,0.0173,0.0141
2026-07-01T12:04:33.550Z,0.0236,-0.0935,-0.9905,-0.0170,-0.0089,-0.0052
2026-07-01T12:04:33.561Z,0.0221,-0.0872,-0.9946,-0.0067,0.0015,-0.0242
2026-07-01T12:04:33.570Z,0.0135,-0.0886,-1.0020,0.0079,0.0061,-0.0307
2026-07-01T12:04:33.581Z,0.0096,-0.0941,-1.0001,0.0236,0.0179,-0.0208
2026-07-01T12:04:33.590Z,0.0125,-0.0990,-0.9950,0.0172,0.0341,0.0051
2026-07-01T12:04:33.600Z,0.0266,-0.1042,-0.9900,0.0069,0.0467,0.0497
2026-07-01T12:04:33.610Z,0.0298,-0.1079,-0.9985,0.0034,0.0561,0.0763
2026-07-01T12:04:33.620Z,0.0167,-0.0957,-1.0106,0.0161,0.0582,0.0738
2026-07-01T12:04:33.630Z,0.0068,-0.0795,-1.0170,0.0272,0.0405,0.0445
2026-07-01T12:04:33.640Z,0.0026,-0.0723,-1.0181,0.0264,0.0173,0.0009
2026-07-01T12:04:33.650Z,0.0010,-0.0676,-1.0173,0.0206,0.0167,-0.0436
2026-07-01T12:04:33.662Z,0.0215,-0.0684,-1.0114,0.0135,0.0036,-0.0584
2026-07-01T12:04:33.670Z,0.0381,-0.0737,-1.0089,0.0197,-0.0122,-0.0482
2026-07-01T12:04:33.680Z,0.0424,-0.0807,-1.0102,0.0361,-0.0039,-0.0316
2026-07-01T12:04:33.690Z,0.0489,-0.0814,-1.0076,0.0577,0.0243,-0.0179
2026-07-01T12:04:33.700Z,0.0529,-0.0802,-1.0062,0.0788,0.0347,0.0013
2026-07-01T12:04:33.710Z,0.0603,-0.0809,-1.0006,0.0844,0.0340,0.0223
2026-07-01T12:04:33.720Z,0.0690,-0.0855,-0.9989,0.0796,0.0289,0.0387
2026-07-01T12:04:33.730Z,0.0689,-0.0871,-0.9973,0.0677,0.0109,0.0340
2026-07-01T12:04:33.740Z,0.0564,-0.0869,-1.0006,0.0564,-0.0090,0.0053
2026-07-01T12:04:33.751Z,0.0500,-0.0891,-0.9950,0.0417,-0.0077,-0.0314
2026-07-01T12:04:33.763Z,0.0508,-0.0966,-0.9922,0.0157,0.0022,-0.0442
2026-07-01T12:04:33.770Z,0.0619,-0.1105,-0.9947,-0.0030,-0.0123,-0.0263
2026-07-01T12:04:33.780Z,0.0782,-0.1216,-0.9992,-0.0088,-0.0148,0.0072
2026-07-01T12:04:33.790Z,0.0873,-0.1280,-1.0034,0.0074,0.0016,0.0381
2026-07-01T12:04:33.800Z,0.0751,-0.1336,-1.0108,0.0390,-0.0078,0.0641
2026-07-01T12:04:33.811Z,0.0548,-0.1321,-1.0096,0.0607,-0.0429,0.0666
2026-07-01T12:04:33.821Z,0.0417,-0.1334,-1.0069,0.0575,-0.0978,0.0502
2026-07-01T12:04:33.830Z,0.0280,-0.1352,-0.9960,0.0298,-0.1138,0.0222
2026-07-01T12:04:33.841Z,0.0208,-0.1313,-0.9821,0.0029,-0.0988,-0.0052
2026-07-01T12:04:33.850Z,0.0175,-0.1343,-0.9752,-0.0080,-0.0558,-0.0072
2026-07-01T12:04:33.862Z,0.0160,-0.1411,-0.9824,0.0130,-0.0182,0.0179
2026-07-01T12:04:33.871Z,0.0263,-0.1406,-0.9919,0.0561,0.0022,0.0545
2026-07-01T12:04:33.881Z,0.0312,-0.1331,-0.9917,0.0878,0.0279,0.0878
2026-07-01T12:04:33.893Z,0.0315,-0.1253,-0.9872,0.0807,0.0134,0.1257
2026-07-01T12:04:33.901Z,0.0351,-0.1204,-0.9778,0.0397,-0.0359,0.1601
2026-07-01T12:04:33.911Z,0.0222,-0.1102,-0.9753,-0.0364,-0.0729,0.1548
2026-07-01T12:04:33.921Z,0.0032,-0.0908,-0.9730,-0.0916,-0.0485,0.1041
2026-07-01T12:04:33.932Z,-0.0096,-0.0744,-0.9764,-0.1067,-0.0178,0.0391
2026-07-01T12:04:33.941Z,-0.0164,-0.0715,-0.9959,-0.0740,-0.0260,0.0015
2026-07-01T12:04:33.951Z,-0.0047,-0.0798,-1.0105,-0.0193,-0.0757,0.0080
2026-07-01T12:04:33.960Z,0.0049,-0.0880,-1.0126,0.0337,-0.0627,0.0240
2026-07-01T12:04:33.972Z,0.0038,-0.0867,-0.9965,0.0672,0.0090,0.0285
2026-07-01T12:04:33.982Z,0.0084,-0.0838,-0.9804,0.0797,0.0439,0.0359
2026-07-01T12:04:33.992Z,0.0083,-0.0827,-0.9712,0.0502,0.0262,0.0487
2026-07-01T12:04:34.001Z,0.0146,-0.0871,-0.9655,-0.0220,-0.0039,0.0479
2026-07-01T12:04:34.010Z,0.0115,-0.0864,-0.9650,-0.0978,-0.0078,0.0201
2026-07-01T12:04:34.020Z,0.0115,-0.0864,-0.9650,-0.1542,-0.0099,-0.0154
2026-07-01T12:04:34.031Z,0.0195,-0.0816,-0.9752,-0.1643,0.0137,-0.0469
2026-07-01T12:04:34.045Z,0.0208,-0.0856,-0.9903,-0.1418,0.0249,-0.0471
2026-07-01T12:04:34.050Z,0.0208,-0.0856,-0.9903,-0.0917,-0.0018,-0.0297
2026-07-01T12:04:34.061Z,0.0199,-0.1022,-1.0358,-0.0236,-0.0129,-0.0195
2026-07-01T12:04:34.071Z,0.0199,-0.1022,-1.0358,0.0340,-0.0292,-0.0321
2026-07-01T12:04:34.081Z,0.0273,-0.0852,-1.0376,0.0665,-0.0619,-0.0411
2026-07-01T12:04:34.091Z,0.0273,-0.0852,-1.0376,0.0433,-0.0569,-0.0398
2026-07-01T12:04:34.101Z,0.0296,-0.0850,-1.0145,-0.0101,-0.0027,-0.0304
2026-07-01T12:04:34.112Z,0.0440,-0.1062,-0.9729,-0.0559,0.0459,-0.0002
2026-07-01T12:04:34.121Z,0.0440,-0.1062,-0.9729,-0.0638,0.0744,0.0231
2026-07-01T12:04:34.131Z,0.0334,-0.1062,-0.9958,-0.0311,0.0339,0.0411
2026-07-01T12:04:34.140Z,0.0334,-0.1062,-0.9958,0.0172,0.0005,0.0212
2026-07-01T12:04:34.151Z,0.0146,-0.1024,-1.0151,0.0518,0.0229,-0.0127
2026-07-01T12:04:34.161Z,0.0187,-0.0835,-0.9928,0.0376,0.0298,-0.0232
2026-07-01T12:04:34.172Z,0.0187,-0.0835,-0.9928,-0.0166,0.0281,-0.0065
2026-07-01T12:04:34.182Z,0.0405,-0.1066,-0.9740,-0.0701,0.0338,0.0072
2026-07-01T12:04:34.191Z,0.0405,-0.1066,-0.9740,-0.0723,0.0439,0.0098
2026-07-01T12:04:34.201Z,0.0383,-0.1077,-0.9877,-0.0325,0.0937,0.0146
2026-07-01T12:04:34.212Z,0.0318,-0.0977,-1.0051,0.0303,0.1207,0.0214
2026-07-01T12:04:34.221Z,0.0318,-0.0977,-1.0051,0.0700,0.0958,0.0394
2026-07-01T12:04:34.232Z,0.0158,-0.1070,-0.9985,0.0589,0.0546,0.0532
2026-07-01T12:04:34.242Z,0.0166,-0.1033,-0.9990,0.0278,-0.0226,0.0495
2026-07-01T12:04:34.250Z,0.0166,-0.1033,-0.9990,0.0278,-0.0226,0.0495
2026-07-01T12:04:34.260Z,0.0080,-0.0961,-1.0076,-0.0150,-0.0246,-0.0379
2026-07-01T12:04:34.272Z,0.0079,-0.0805,-1.0048,-0.0080,0.0370,-0.0663
2026-07-01T12:04:34.279Z,0.0076,-0.0749,-0.9993,-0.0080,0.0370,-0.0663
2026-07-01T12:04:34.290Z,0.0118,-0.0872,-0.9989,0.0185,0.0882,-0.0144
2026-07-01T12:04:34.300Z,0.0249,-0.0970,-0.9982,0.0185,0.0882,-0.0144
2026-07-01T12:04:34.310Z,0.0262,-0.0994,-0.9911,0.0174,0.0776,0.0186
2026-07-01T12:04:34.322Z,0.0235,-0.1032,-0.9902,-0.0088,0.0070,0.0137
2026-07-01T12:04:34.330Z,0.0161,-0.0979,-0.9877,-0.0088,0.0070,0.0137
2026-07-01T12:04:34.340Z,0.0048,-0.0844,-0.9850,-0.0199,0.0233,-0.0389
